i,drand48()
11871,0.169369
11872,0.97531
11873,0.949671
11874,0.945094
11875,0.00865284
11876,0.197072
11877,0.933244
11878,0.454659
11879,0.740398
11880,0.737118
11881,0.575501
11882,0.384054
11883,0.509389
11884,0.520125
11885,0.54059
11886,0.943123
11887,0.656684
11888,0.880533
11889,0.95421
11890,0.8975
11891,0.937039
11892,0.415879
11893,0.396866
11894,0.668054
11895,0.205644
11896,0.879914
11897,0.218689
11898,0.142703
11899,0.46012
11900,0.0143067
11901,0.728393
11902,0.0614183
11903,0.251979
11904,0.88914
11905,0.564949
11906,0.0503321
11907,0.426416
11908,0.58246
11909,0.202014
11910,0.43906
11911,0.458371
11912,0.0936894
11913,0.0862119
11914,0.0577431
11915,0.389592
11916,0.673746
11917,0.536313
11918,0.766175
11919,0.365149
11920,0.138232
11921,0.786626
11922,0.584107
11923,0.863208
11924,0.78431
11925,0.640992
11926,0.864898
11927,0.0191589
11928,0.785164
11929,0.200438
11930,0.957739
11931,0.590498
11932,0.119715
11933,0.265395
11934,0.538524
11935,0.483645
11936,0.394075
11937,0.910582
11938,0.135865
11939,0.775505
11940,0.212778
11941,0.645964
11942,0.044879
11943,0.483811
11944,0.902971
11945,0.660081
11946,0.593203
11947,0.159613
11948,0.427386
11949,0.182428
11950,0.715638
11951,0.646836
11952,0.739126
11953,0.68032
11954,0.698108
11955,0.0473092
11956,0.833322
11957,0.743839
11958,0.288868
11959,0.280464
11960,0.490796
11961,0.322147
11962,0.743687
11963,0.385891
11964,0.54354
11965,0.808106
11966,0.698855
11967,0.400895
11968,0.230539
11969,0.068943
11970,0.556128
11971,0.786157
11972,0.368068
11973,0.272437
11974,0.65027
11975,0.768549
11976,0.0967732
11977,0.53521
11978,0.263673
11979,0.934525
11980,0.557619
11981,0.43719
11982,0.292975
11983,0.0193777
11984,0.11221
11985,0.109871
11986,0.37701
11987,0.191779
11988,0.485227
11989,0.361866
11990,0.709323
11991,0.589766
11992,0.246177
11993,0.49043
11994,0.805507
11995,0.299626
11996,0.345633
11997,0.519566
11998,0.727492
11999,0.0246322
12000,0.412372
12001,0.472254
12002,0.813588
12003,0.0234536
12004,0.339878
12005,0.43499
12006,0.782477
12007,0.431231
12008,0.434437
12009,0.00670546
12010,0.207692
12011,0.248168
12012,0.356465
12013,0.781108
12014,0.160561
12015,0.29522
12016,0.00879325
12017,0.722473
12018,0.236632
12019,0.513715
12020,0.860681
12021,0.230918
12022,0.983636
12023,0.61095
12024,0.347515
12025,0.816384
12026,0.786799
12027,0.227865
12028,0.560105
12029,0.213259
12030,0.71647
12031,0.294485
12032,0.493581
12033,0.463155
12034,0.458557
12035,0.826063
12036,0.427011
12037,0.605401
12038,0.813057
12039,0.145773
12040,0.266658
12041,0.667921
12042,0.0212868
12043,0.961632
12044,0.827338
12045,0.310229
12046,0.357405
12047,0.20543
12048,0.419651
12049,0.791085
12050,0.561928
12051,0.404335
12052,0.831083
12053,0.612058
12054,0.199673
12055,0.211992
12056,0.864579
12057,0.811907
12058,0.365511
12059,0.701284
12060,0.260424
12061,0.182723
12062,0.140278
12063,0.00707291
12064,0.760876
12065,0.765443
12066,0.196037
12067,0.811402
12068,0.669569
12069,0.618327
12070,0.172631
12071,0.158728
12072,0.850087
12073,0.686855
12074,0.1822
12075,0.863138
12076,0.24429
12077,0.427093
12078,0.659416
12079,0.777411
12080,0.667947
12081,0.827751
12082,0.95485
12083,0.904835
12084,0.559257
12085,0.460053
12086,0.587817
12087,0.484277
12088,0.168192
12089,0.871172
12090,0.0316827
12091,0.0181598
12092,0.237787
12093,0.878836
12094,0.725878
12095,0.758178
12096,0.851988
12097,0.36496
12098,0.699587
12099,0.447201
12100,0.821273
12101,0.888618
12102,0.585167
12103,0.435556
12104,0.712726
12105,0.617702
12106,0.806146
12107,0.459329
12108,0.574518
12109,0.629333
12110,0.584191
12111,0.966527
12112,0.177942
12113,0.857061
12114,0.939231
12115,0.498655
12116,0.528408
12117,0.814518
12118,0.702514
12119,0.14082
12120,0.758509
12121,0.537262
12122,0.447212
12123,0.818864
12124,0.792782
12125,0.93474
12126,0.217271
12127,0.388816
12128,0.299767
12129,0.30064
12130,0.632233
12131,0.189468
12132,0.0600638
12133,0.101293
12134,0.821795
12135,0.435798
12136,0.570088
12137,0.247568
12138,0.235097
12139,0.457968
12140,0.264167
12141,0.895938
12142,0.540339
12143,0.04163
12144,0.419479
12145,0.849779
12146,0.0227103
12147,0.720156
12148,0.55937
12149,0.913719
12150,0.373354
12151,0.7934
12152,0.89408
12153,0.0539589
12154,0.887662
12155,0.601762
12156,0.140317
12157,0.0384386
12158,0.534576
12159,0.43522
12160,0.502057
12161,0.865708
12162,0.374402
12163,0.686872
12164,0.936985
12165,0.874164
12166,0.474155
12167,0.0171656
12168,0.292153
12169,0.978332
12170,0.957603
12171,0.442038
12172,0.887406
12173,0.171171
12174,0.621334
12175,0.224494
12176,0.528258
12177,0.816621
12178,0.715681
12179,0.0796976
12180,0.316127
12181,0.531024
12182,0.92568
12183,0.608593
12184,0.521682
12185,0.702683
12186,0.266094
12187,0.68052
12188,0.927848
12189,0.153035
12190,0.827654
12191,0.0827302
12192,0.617362
12193,0.719045
12194,0.958888
12195,0.55152
12196,0.0633501
12197,0.893124
12198,0.247272
12199,0.968524
12200,0.421093
12201,0.24367
12202,0.361139
12203,0.235254
12204,0.158787
12205,0.446142
12206,0.5439
12207,0.0831596
12208,0.101885
12209,0.0621952
12210,0.00727547
12211,0.805121
12212,0.799618
12213,0.034021
12214,0.170737
12215,0.842717
12216,0.00694782
12217,0.424599
12218,0.238932
12219,0.0828164
12220,0.366874
12221,0.58464
12222,0.92426
12223,0.123584
12224,0.886286
12225,0.406696
12226,0.71285
12227,0.196151
12228,0.036183
12229,0.0200845
12230,0.271962
12231,0.671791
12232,0.739787
12233,0.461238
12234,0.81649
12235,0.458974
12236,0.808889
12237,0.938036
12238,0.230928
12239,0.179176
12240,0.671703
12241,0.0990923
12242,0.798377
12243,0.899644
12244,0.329823
12245,0.666283
12246,0.66534
12247,0.755677
12248,0.165766
12249,0.227872
12250,0.893861
12251,0.890461
12252,0.477718
12253,0.397922
12254,0.672721
12255,0.418621
12256,0.878752
12257,0.793546
12258,0.106845
12259,0.237724
12260,0.101949
12261,0.873574
12262,0.936778
12263,0.39274
12264,0.391117
12265,0.0199994
12266,0.594162
12267,0.780527
12268,0.823235
12269,0.867001
12270,0.538924
12271,0.46876
12272,0.350407
12273,0.722135
12274,0.791666
12275,0.0161586
12276,0.516132
12277,0.551796
12278,0.741082
12279,0.403728
12280,0.0964647
12281,0.880078
12282,0.519755
12283,0.520918
12284,0.947595
12285,0.679332
12286,0.67915
12287,0.362885
12288,0.167012
12289,0.905146
12290,0.310886
12291,0.967425
12292,0.0585625
12293,0.381991
12294,0.739477
12295,0.700705
12296,0.0480351
12297,0.802724
12298,0.112823
12299,0.352935
12300,0.5445
12301,0.33069
12302,0.629984
12303,0.95785
12304,0.155438
12305,0.742785
12306,0.338698
12307,0.647934
12308,0.715992
12309,0.922036
12310,0.803071
12311,0.811126
12312,0.312775
12313,0.385777
12314,0.958634
12315,0.450239
12316,0.101948
12317,0.147962
12318,0.939195
12319,0.855141
12320,0.924428
12321,0.679696
12322,0.957533
12323,0.387074
12324,0.895673
12325,0.809514
12326,0.658021
12327,0.517199
12328,0.634426
12329,0.743631
12330,0.0197805
12331,0.94605
12332,0.137995
12333,0.776459
12334,0.488309
12335,0.111079
12336,0.508159
12337,0.883704
12338,0.744008
12339,0.135729
12340,0.481838
12341,0.0657115
12342,0.398196
12343,0.0207055
12344,0.67758
12345,0.749238
12346,0.0396583
12347,0.877399
12348,0.489082
12349,0.614081
12350,0.864307
12351,0.271293
12352,0.950042
12353,0.130184
12354,0.612019
12355,0.311934
12356,0.673241
12357,0.754666
12358,0.541114
12359,0.29343
12360,0.0967415
12361,0.921196
12362,0.603488
12363,0.269092
12364,0.92043
12365,0.571221
12366,0.0812432
12367,0.514641
12368,0.408813
12369,0.333469
12370,0.526252
12371,0.991307
12372,0.496303
12373,0.501154
12374,0.552928
12375,0.523346
12376,0.637441
12377,0.52232
12378,0.595145
12379,0.830038
12380,0.578063
12381,0.785314
12382,0.202554
12383,0.941708
12384,0.61892
12385,0.416685
12386,0.449402
12387,0.0399365
12388,0.138383
12389,0.621538
12390,0.0182628
12391,0.816732
12392,0.726417
12393,0.686108
12394,0.0380813
12395,0.984598
12396,0.0519637
12397,0.168958
12398,0.664848
12399,0.293071
12400,0.787261
12401,0.461451
12402,0.136376
12403,0.0373603
12404,0.495711
12405,0.871369
12406,0.88065
12407,0.566356
12408,0.257907
12409,0.637509
12410,0.558627
12411,0.211615
12412,0.0699118
12413,0.92048
12414,0.353954
12415,0.63245
12416,0.258285
12417,0.328812
12418,0.638755
12419,0.0873054
12420,0.580512
12421,0.0636643
12422,0.429378
12423,0.145898
12424,0.533075
12425,0.324388
12426,0.959946
12427,0.913774
12428,0.0915303
12429,0.375888
12430,0.734004
12431,0.779934
12432,0.529503
12433,0.192845
12434,0.632817
12435,0.863839
12436,0.681852
12437,0.0617441
12438,0.958515
12439,0.840759
12440,0.559605
12441,0.0261162
12442,0.644931
12443,0.28996
12444,0.322068
12445,0.831089
12446,0.580347
12447,0.530416
12448,0.449426
12449,0.678324
12450,0.934377
12451,0.490589
12452,0.424745
12453,0.900561
12454,0.273895
12455,0.175417
12456,0.1685
12457,0.755663
12458,0.876318
12459,0.933254
12460,0.915451
12461,0.21329
12462,0.117049
12463,0.942408
12464,0.679976
12465,0.543854
12466,0.813739
12467,0.100687
12468,0.122035
12469,0.0404071
12470,0.473845
12471,0.047484
12472,0.655108
12473,0.521628
12474,0.112299
12475,0.12724
12476,0.386142
12477,0.730494
12478,0.609795
12479,0.232381
12480,0.755387
12481,0.10189
12482,0.974046
12483,0.175099
12484,0.0636046
12485,0.00691346
12486,0.679438
12487,0.328621
12488,0.901408
12489,0.766591
12490,0.905918
12491,0.0632647
12492,0.499323
12493,0.877981
12494,0.71494
12495,0.05979
12496,0.319639
12497,0.817032
12498,0.306292
12499,0.00698417
12500,0.637425
12501,0.921249
12502,0.640051
12503,0.842467
12504,0.186594
12505,0.54821
12506,0.10653
12507,0.451321
12508,0.158949
12509,0.430698
12510,0.135515
12511,0.237949
12512,0.374445
12513,0.774013
12514,0.784297
12515,0.889757
12516,0.426991
12517,0.674424
12518,0.390007
12519,0.879738
12520,0.142982
12521,0.27945
12522,0.351607
12523,0.247196
12524,0.0631933
12525,0.300453
12526,0.384955
12527,0.155893
12528,0.619837
12529,0.956786
12530,0.11291
12531,0.876492
12532,0.679661
12533,0.749598
12534,0.382089
12535,0.660655
12536,0.564273
12537,0.0943728
12538,0.0871626
12539,0.468551
12540,0.146819
12541,0.386819
12542,0.70934
12543,0.446408
12544,0.219361
12545,0.530106
12546,0.992732
12547,0.208342
12548,0.790442
12549,0.946316
12550,0.773698
12551,0.40485
12552,0.0232023
12553,0.155876
12554,0.605088
12555,0.322583
12556,0.08001
12557,0.800665
12558,0.468919
12559,0.68536
12560,0.571941
12561,0.565031
12562,0.114637
12563,0.759612
12564,0.695752
12565,0.51055
12566,0.791446
12567,0.918917
12568,0.505608
12569,0.471793
12570,0.835679
12571,0.117933
12572,0.34319
12573,0.0892075
12574,0.529713
12575,0.157497
12576,0.922414
12577,0.899726
12578,0.247364
12579,0.0971536
12580,0.321674
12581,0.424491
12582,0.349957
12583,0.861755
12584,0.517949
12585,0.0357649
12586,0.883624
12587,0.683485
12588,0.647359
12589,0.341494
12590,0.465965
12591,0.973877
12592,0.892783
12593,0.0769991
12594,0.0314837
12595,0.00174138
12596,0.481261
12597,0.859956
12598,0.350661
12599,0.0978617
12600,0.375306
12601,0.359285
12602,0.545751
12603,0.266719
12604,0.719486
12605,0.303228
12606,0.624219
12607,0.0760688
12608,0.266221
12609,0.54996
12610,0.342988
12611,0.54907
12612,0.865398
12613,0.0493491
12614,0.336363
12615,0.79874
12616,0.626891
12617,0.711323
12618,0.298798
12619,0.134278
12620,0.722478
12621,0.879836
12622,0.349825
12623,0.912297
12624,0.605852
12625,0.597211
12626,0.339819
12627,0.0980457
12628,0.0217647
12629,0.0780666
12630,0.427369
12631,0.202563
12632,0.826101
12633,0.631937
12634,0.495505
12635,0.347397
12636,0.829271
12637,0.656687
12638,0.92663
12639,0.820671
12640,0.540334
12641,0.63898
12642,0.554588
12643,0.784021
12644,0.466427
12645,0.352255
12646,0.714943
12647,0.19226
12648,0.102151
12649,0.536278
12650,0.757297
12651,0.434853
12652,0.720556
12653,0.315369
12654,0.0306523
12655,0.404669
12656,0.798293
12657,0.895599
12658,0.646787
12659,0.364627
12660,0.322593
12661,0.745832
12662,0.537886
12663,0.102187
12664,0.240308
12665,0.475397
12666,0.801835
12667,0.936097
12668,0.0256903
12669,0.0749264
12670,0.748507
12671,0.436024
12672,0.323618
12673,0.579735
12674,0.677769
12675,0.515864
12676,0.131055
12677,0.680671
12678,0.318014
12679,0.413517
12680,0.22776
12681,0.370248
12682,0.193736
12683,0.0372157
12684,0.97631
12685,0.536971
12686,0.461377
12687,0.0701717
12688,0.0536682
12689,0.0637841
12690,0.0217616
12691,0.926105
12692,0.726858
12693,0.643859
12694,0.880316
12695,0.248531
12696,0.472164
12697,0.285317
12698,0.756724
12699,0.772391
12700,0.792184
12701,0.563565
12702,0.145307
12703,0.409413
12704,0.19241
12705,0.713818
12706,0.276229
12707,0.785666
12708,0.326722
12709,0.895937
12710,0.433569
12711,0.823951
12712,0.149882
12713,0.558258
12714,0.635502
12715,0.513497
12716,0.568842
12717,0.0667899
12718,0.888588
12719,0.698955
12720,0.0605151
12721,0.331519
12722,0.784825
12723,0.519604
12724,0.221752
12725,0.374021
12726,0.637201
12727,0.273467
12728,0.390954
12729,0.851957
12730,0.245622
12731,0.72051
12732,0.686493
12733,0.838902
12734,0.677042
12735,0.690977
12736,0.854465
12737,0.395476
12738,0.636253
12739,0.861393
12740,0.719961
12741,0.0437163
12742,0.430176
12743,0.499637
12744,0.257832
12745,0.445427
12746,0.59964
12747,0.175368
12748,0.00978751
12749,0.801979
12750,0.747953
12751,0.961887
12752,0.896674
12753,0.543277
12754,0.252286
12755,0.615142
12756,0.233142
12757,0.20373
12758,0.547685
12759,0.965286
12760,0.724908
12761,0.329938
12762,0.747834
12763,0.171958
12764,0.397936
12765,0.305975
12766,0.0634579
12767,0.217914
12768,0.208676
12769,0.985782
12770,0.928246
12771,0.704002
12772,0.652624
12773,0.497088
12774,0.901422
12775,0.584586
12776,0.115864
12777,0.926796
12778,0.321762
12779,0.384863
12780,0.294729
12781,0.354077
12782,0.70416
12783,0.874208
12784,0.489403
12785,0.795001
12786,0.939221
12787,0.35243
12788,0.408431
12789,0.63286
12790,0.249229
12791,0.123958
12792,0.705886
12793,0.49316
12794,0.418951
12795,0.389543
12796,0.417975
12797,0.884274
12798,0.233747
12799,0.442585
12800,0.830579
12801,0.256965
12802,0.0752912
12803,0.499948
12804,0.85639
12805,0.0723026
12806,0.829887
12807,0.772955
12808,0.44575
12809,0.532325
12810,0.31699
12811,0.0566035
12812,0.817905
12813,0.486054
12814,0.335404
12815,0.51309
12816,0.751274
12817,0.731012
12818,0.719056
12819,0.794079
12820,0.887707
12821,0.183327
12822,0.888841
12823,0.79529
12824,0.0148448
12825,0.774864
12826,0.75531
12827,0.292799
12828,0.824058
12829,0.181113
12830,0.270794
12831,0.364527
12832,0.383637
12833,0.706889
12834,0.828743
12835,0.760086
12836,0.905553
12837,0.617191
12838,0.270638
12839,0.420157
12840,0.660131
12841,0.547037
12842,0.772935
12843,0.851437
12844,0.650193
12845,0.14701
12846,0.962391
12847,0.489104
12848,0.891847
12849,0.00106859
12850,0.440168
12851,0.995205
12852,0.563178
12853,0.91133
12854,0.503849
12855,0.383997
12856,0.528085
12857,0.592869
12858,0.340484
12859,0.184832
12860,0.676745
12861,0.512652
12862,0.749949
12863,0.566373
12864,0.456308
12865,0.283699
12866,0.550849
12867,0.484988
12868,0.908096
12869,0.572229
12870,0.0542718
12871,0.782886
12872,0.446658
12873,0.666322
12874,0.274701
12875,0.561473
12876,0.680374
12877,0.604526
12878,0.121881
12879,0.671589
12880,0.405127
12881,0.377584
12882,0.499529
12883,0.389451
12884,0.826875
12885,0.142242
12886,0.672192
12887,0.145672
12888,0.364274
12889,0.459942
12890,0.173803
12891,0.920557
12892,0.530114
12893,0.272585
12894,0.972338
12895,0.753678
12896,0.324893
12897,0.0206098
12898,0.204409
12899,0.89666
12900,0.93504
12901,0.00426222
12902,0.00947238
12903,0.888044
12904,0.902908
12905,0.686402
12906,0.361919
12907,0.186534
12908,0.119681
12909,0.174681
12910,0.184761
12911,0.667935
12912,0.232805
12913,0.0330047
12914,0.873371
12915,0.991409
12916,0.306654
12917,0.92816
12918,0.932262
12919,0.557669
12920,0.732261
12921,0.379346
12922,0.080906
12923,0.0163504
12924,0.555448
12925,0.148477
12926,0.592698
12927,0.298649
12928,0.142165
12929,0.0808658
12930,0.0494545
12931,0.236671
12932,0.688077
12933,0.61288
12934,0.205111
12935,0.530571
12936,0.722085
12937,0.729939
12938,0.417821
12939,0.202004
12940,0.869629
12941,0.0497133
12942,0.61865
12943,0.556765
12944,0.603277
12945,0.477335
12946,0.104893
12947,0.915445
12948,0.0904605
12949,0.728114
12950,0.472255
12951,0.0688882
12952,0.0796627
12953,0.0255283
12954,0.706329
12955,0.201107
12956,0.778206
12957,0.68576
12958,0.141749
12959,0.287785
12960,0.0517782
12961,0.712844
12962,0.54697
12963,0.130685
12964,0.905485
12965,0.209453
12966,0.711871
12967,0.900187
12968,0.929499
12969,0.506818
12970,0.390337
12971,0.518089
12972,0.253121
12973,0.723347
12974,0.39503
12975,0.375026
12976,0.0464407
12977,0.655829
12978,0.74899
12979,0.710942
12980,0.938892
12981,0.810926
12982,0.589069
12983,0.728468
12984,0.0422352
12985,0.209975
12986,0.588118
12987,0.908701
12988,0.928272
12989,0.699383
12990,0.943091
12991,0.573418
12992,0.728461
12993,0.615322
12994,0.96964
12995,0.0193988
12996,0.00632473
12997,0.168824
12998,0.383409
12999,0.337038
13000,0.669829
13001,0.110065
13002,0.845226
13003,0.630483
13004,0.608841
13005,0.513771
13006,0.040916
13007,0.858986
13008,0.0842856
13009,0.70683
13010,0.774019
13011,0.0139349
13012,0.986028
13013,0.880731
13014,0.416726
13015,0.193387
13016,0.694028
13017,0.132218
13018,0.814473
13019,0.211851
13020,0.403486
13021,0.0331218
13022,0.924641
13023,0.329169
13024,0.843989
13025,0.212898
13026,0.219628
13027,0.155888
13028,0.472914
13029,0.353652
13030,0.157041
13031,0.716247
13032,0.545167
13033,0.846942
13034,0.85124
13035,0.462441
13036,0.248926
13037,0.684276
13038,0.835052
13039,0.939142
13040,0.09725
13041,0.879772
13042,0.420591
13043,0.0151632
13044,0.428552
13045,0.425152
13046,0.424332
13047,0.614965
13048,0.598318
13049,0.915993
13050,0.762431
13051,0.697401
13052,0.846457
13053,0.166542
13054,0.82459
13055,0.609297
13056,0.958939
13057,0.341567
13058,0.35339
13059,0.669355
13060,0.471588
13061,0.0114178
13062,0.373967
13063,0.961371
13064,0.00383859
13065,0.605183
13066,0.197316
13067,0.398252
13068,0.279919
13069,0.661547
13070,0.648641
13071,0.489024
13072,0.866369
13073,0.113336
13074,0.0174019
13075,0.244523
13076,0.703149
13077,0.286131
13078,0.183556
13079,0.904275
13080,0.159323
13081,0.930567
13082,0.418574
13083,0.782997
13084,0.834659
13085,0.16962
13086,0.291903
13087,0.411969
13088,0.340222
13089,0.844459
13090,0.313512
13091,0.195293
13092,0.211738
13093,0.144084
13094,0.61902
13095,0.186768
13096,0.280015
13097,0.254391
13098,0.4418
13099,0.00812708
13100,0.787005
13101,0.851607
13102,0.930602
13103,0.827912
13104,0.291198
13105,0.773756
13106,0.254086
13107,0.17193
13108,0.652182
13109,0.953416
13110,0.905653
13111,0.876466
13112,0.774698
13113,0.39721
13114,0.781766
13115,0.975176
13116,0.183803
13117,0.505018
13118,0.381342
13119,0.746425
13120,0.204404
13121,0.577722
13122,0.367587
13123,0.572043
13124,0.543131
13125,0.850407
13126,0.579953
13127,0.968868
13128,0.384095
13129,0.582596
13130,0.293707
13131,0.96449
13132,0.881524
13133,0.553429
13134,0.337366
13135,0.477463
13136,0.783525
13137,0.0532966
13138,0.411109
13139,0.124581
13140,0.17766
13141,0.0807046
13142,0.248013
13143,0.773979
13144,0.288815
13145,0.780826
13146,0.847929
13147,0.568858
13148,0.364495
13149,0.178021
13150,0.943021
13151,0.204055
13152,0.886802
13153,0.326575
13154,0.754119
13155,0.103767
13156,0.291511
13157,0.140914
13158,0.426248
13159,0.246346
13160,0.643874
13161,0.267963
13162,0.826004
13163,0.649669
13164,0.11177
13165,0.470192
13166,0.507192
13167,0.672235
13168,0.836852
13169,0.528868
13170,0.0466829
13171,0.0206352
13172,0.883474
13173,0.724445
13174,0.890239
13175,0.668683
13176,0.246819
13177,0.466743
13178,0.676844
13179,0.288246
13180,0.532176
13181,0.73412
13182,0.406499
13183,0.533382
13184,0.43636
13185,0.131505
13186,0.0354561
13187,0.889825
13188,0.832485
13189,0.725527
13190,0.20747
13191,0.349211
13192,0.296495
13193,0.385658
13194,0.0209307
13195,0.955008
13196,0.73707
13197,0.318201
13198,0.479029
13199,0.124122
13200,0.271671
13201,0.380811
13202,0.640722
13203,0.419286
13204,0.205924
13205,0.805294
13206,0.379759
13207,0.242909
13208,0.449472
13209,0.222658
13210,0.0409843
13211,0.369133
13212,0.670335
13213,0.604262
13214,0.459395
13215,0.718945
13216,0.136316
13217,0.524629
13218,0.657761
13219,0.720554
13220,0.403685
13221,0.27385
13222,0.771136
13223,0.65679
13224,0.63118
13225,0.949869
13226,0.14735
13227,0.771364
13228,0.365142
13229,0.0334565
13230,0.255892
13231,0.540697
13232,0.65651
13233,0.771834
13234,0.695825
13235,0.38725
13236,0.532522
13237,0.292223
13238,0.746973
13239,0.449393
13240,0.308769
13241,0.945736
13242,0.156384
13243,0.582614
13244,0.347017
13245,0.297749
13246,0.120541
13247,0.0640995
13248,0.450638
13249,0.176208
13250,0.218008
13251,0.0394611
13252,0.655214
13253,0.648107
13254,0.70013
13255,0.384626
13256,0.182737
13257,0.990992
13258,0.470126
13259,0.671035
13260,0.452738
13261,0.07589
13262,0.0127878
13263,0.397459
13264,0.404772
13265,0.886107
13266,0.795286
13267,0.68166
13268,0.809081
13269,0.609297
13270,0.389919
13271,0.550125
13272,0.504345
13273,0.19487
13274,0.995531
13275,0.700203
13276,0.584599
13277,0.942798
13278,0.707662
13279,0.777714
13280,0.896249
13281,0.451317
13282,0.938012
13283,0.471815
13284,0.938373
13285,0.60874
13286,0.769638
13287,0.000282937
13288,0.475861
13289,0.667957
13290,0.791542
13291,0.281071
13292,0.169563
13293,0.331245
13294,0.449153
13295,0.463986
13296,0.0473398
13297,0.128505
13298,0.118143
13299,0.749359
13300,0.135079
13301,0.765088
13302,0.728486
13303,0.0341049
13304,0.440657
13305,0.00809172
13306,0.682298
13307,0.900358
13308,0.342852
13309,0.674754
13310,0.199593
13311,0.564778
13312,0.341032
13313,0.376673
13314,0.845489
13315,0.41965
13316,0.832668
13317,0.492666
13318,0.423621
13319,0.768049
13320,0.8202
13321,0.915726
13322,0.324738
13323,0.848009
13324,0.125481
13325,0.110622
13326,0.78584
13327,0.583993
13328,0.180978
13329,0.98402
13330,0.911252
13331,0.0426102
13332,0.847311
13333,0.704768
13334,0.128147
13335,0.914001
13336,0.00494936
13337,0.505141
13338,0.4689
13339,0.616413
13340,0.115291
13341,0.37196
13342,0.493018
13343,0.720914
13344,0.227614
13345,0.517621
13346,0.162149
13347,0.223171
13348,0.411102
13349,0.364179
13350,0.770818
13351,0.922553
13352,0.656217
13353,0.127938
13354,0.399188
13355,0.494003
13356,0.460999
13357,0.747675
13358,0.906623
13359,0.209304
13360,0.592506
13361,0.0373213
13362,0.418395
13363,0.151202
13364,0.591817
13365,0.384835
13366,0.593227
13367,0.901722
13368,0.126
13369,0.775195
13370,0.794887
13371,0.325916
13372,0.138795
13373,0.239283
13374,0.053749
13375,0.230797
13376,0.222932
13377,0.265269
13378,0.398821
13379,0.388567
13380,0.743741
13381,0.138522
13382,0.600277
13383,0.971288
13384,0.951826
13385,0.374713
13386,0.498209
13387,0.664365
13388,0.801031
13389,0.293469
13390,0.144241
13391,0.187715
13392,0.0587541
13393,0.652471
13394,0.766421
13395,0.250969
13396,0.884092
13397,0.0705188
13398,0.729702
13399,0.962887
13400,0.633648
13401,0.549744
13402,0.928161
13403,0.781369
13404,0.716514
13405,0.7393
13406,0.462533
13407,0.370482
13408,0.793584
13409,0.0337905
13410,0.657602
13411,0.382235
13412,0.139572
13413,0.178105
13414,0.916424
13415,0.626033
13416,0.149807
13417,0.655614
13418,0.128493
13419,0.266512
13420,0.571949
13421,0.808989
13422,0.21097
13423,0.304783
13424,0.322306
13425,0.812799
13426,0.308414
13427,0.368712
13428,0.657583
13429,0.35582
13430,0.477532
13431,0.750208
13432,0.919103
13433,0.160639
13434,0.688034
13435,0.182379
13436,0.154059
13437,0.371132
13438,0.355388
13439,0.313632
13440,0.206955
13441,0.86787
13442,0.64105
13443,0.491402
13444,0.626631
13445,0.861387
13446,0.493653
13447,0.86319
13448,0.166007
13449,0.68776
13450,0.0216781
13451,0.000321211
13452,0.181908
13453,0.755306
13454,0.773727
13455,0.079501
13456,0.743013
13457,0.620937
13458,0.923895
13459,0.963529
13460,0.300456
13461,0.406222
13462,0.112516
13463,0.415773
13464,0.896035
13465,0.283277
13466,0.75031
13467,0.789218
13468,0.80897
13469,0.796945
13470,0.258474
13471,0.24166
13472,0.458128
13473,0.960317
13474,0.868396
13475,0.251159
13476,0.170417
13477,0.624406
13478,0.950459
13479,0.613024
13480,0.938325
13481,0.729104
13482,0.167951
13483,0.379884
13484,0.564457
13485,0.981403
13486,0.173703
13487,0.313897
13488,0.125302
13489,0.959002
13490,0.776054
13491,0.324553
13492,0.680657
13493,0.924055
13494,0.0176939
13495,0.302246
13496,0.762445
13497,0.964956
13498,0.034402
13499,0.477778
13500,0.753464
13501,0.816098
13502,0.817496
13503,0.457768
13504,0.622578
13505,0.579829
13506,0.598794
13507,0.9379
13508,0.130593
13509,0.974973
13510,0.84309
13511,0.577804
13512,0.0264655
13513,0.936856
13514,0.181674
13515,0.946675
13516,0.58543
13517,0.809656
13518,0.790534
13519,0.896527
13520,0.221251
13521,0.808937
13522,0.0260162
13523,0.285087
13524,0.659246
13525,0.33651
13526,0.724263
13527,0.0129561
13528,0.0633186
13529,0.438384
13530,0.672475
13531,0.735946
13532,0.550472
13533,0.686952
13534,0.921629
13535,0.00490428
13536,0.134641
13537,0.90891
13538,0.961599
13539,0.629166
13540,0.455957
13541,0.979518
13542,0.278746
13543,0.678861
13544,0.762489
13545,0.761072
13546,0.499048
13547,0.174122
13548,0.813115
13549,0.718964
13550,0.550991
13551,0.35988
13552,0.409456
13553,0.733017
13554,0.00413405
13555,0.753162
13556,0.592012
13557,0.706318
13558,0.722036
13559,0.36091
13560,0.554059
13561,0.220339
13562,0.0606283
13563,0.601373
13564,0.642944
13565,0.296333
13566,0.221989
13567,0.287613
13568,0.491772
13569,0.291955
13570,0.793681
13571,0.329898
13572,0.117704
13573,0.722591
13574,0.548288
13575,0.632543
13576,0.452135
13577,0.873394
13578,0.90781
13579,0.563584
13580,0.151714
13581,0.125547
13582,0.0822175
13583,0.691685
13584,0.0496754
13585,0.0144993
13586,0.338316
13587,0.55848
13588,0.319376
13589,0.865079
13590,0.53943
13591,0.6967
13592,0.364702
13593,0.995489
13594,0.492102
13595,0.0406607
13596,0.856451
13597,0.676653
13598,0.544622
13599,0.197803
